,ID Ticket,Fecha,Tipo,Categoría,ID Empleado,ID Agente,Severidad,Prioridad,Días Resolución,Satisfacción
4461,GHLTNR-8044161602,2020-11-26,Solicitud,Acceso/Login,1640,36,2 - Normal,3 - Alta,0,5
4462,GHLTNR-8044162544,2020-11-27,Solicitud,Acceso/Login,1844,5,2 - Normal,3 - Alta,0,5
4463,GHLTNR-8044163356,2020-11-28,Solicitud,Acceso/Login,415,3,2 - Normal,3 - Alta,0,1
4464,GHLTNR-8044169556,2020-12-04,Solicitud,Acceso/Login,1475,15,2 - Normal,3 - Alta,0,5
4465,GHLTNR-8044188625,2020-12-23,Solicitud,Acceso/Login,782,16,2 - Normal,3 - Alta,0,5
4466,GHLTNR-8044188738,2020-12-23,Solicitud,Acceso/Login,363,27,2 - Normal,3 - Alta,0,5
4467,GHLTNR-8044189564,2020-12-24,Solicitud,Acceso/Login,1646,5,2 - Normal,3 - Alta,0,5
4468,GHLTNR-8143854506,2020-01-24,Solicitud,Acceso/Login,210,35,2 - Normal,3 - Alta,1,5
4469,GHLTNR-8143862424,2020-02-01,Solicitud,Acceso/Login,1922,34,2 - Normal,3 - Alta,1,5
4470,GHLTNR-8144003201,2020-06-21,Solicitud,Acceso/Login,1490,22,2 - Normal,3 - Alta,1,5
4471,GHLTNR-8144123117,2020-10-19,Solicitud,Acceso/Login,831,11,2 - Normal,3 - Alta,1,5
4472,GHLTNR-9043832705,2020-01-02,Solicitud,Acceso/Login,1410,27,2 - Normal,3 - Alta,0,5
4473,GHLTNR-9043834551,2020-01-04,Solicitud,Acceso/Login,1645,5,2 - Normal,3 - Alta,0,5
4474,GHLTNR-9043848577,2020-01-18,Solicitud,Acceso/Login,107,15,2 - Normal,3 - Alta,0,5
4475,GHLTNR-9043861254,2020-01-31,Solicitud,Acceso/Login,1385,12,2 - Normal,3 - Alta,0,5
4476,GHLTNR-9043886162,2020-02-25,Solicitud,Acceso/Login,836,41,2 - Normal,3 - Alta,0,1
4477,GHLTNR-9043894335,2020-03-04,Solicitud,Acceso/Login,1243,43,2 - Normal,3 - Alta,0,5
4478,GHLTNR-9043914266,2020-03-24,Solicitud,Acceso/Login,1866,42,2 - Normal,3 - Alta,0,5
4479,GHLTNR-9043925823,2020-04-04,Solicitud,Acceso/Login,1482,8,2 - Normal,3 - Alta,0,5
4480,GHLTNR-9043929495,2020-04-08,Solicitud,Acceso/Login,129,34,2 - Normal,3 - Alta,0,5
4481,GHLTNR-9043938281,2020-04-17,Solicitud,Acceso/Login,908,12,2 - Normal,3 - Alta,0,5
4482,GHLTNR-9043956574,2020-05-05,Solicitud,Acceso/Login,1547,15,2 - Normal,3 - Alta,0,5
4483,GHLTNR-9043963707,2020-05-12,Solicitud,Acceso/Login,1410,37,2 - Normal,3 - Alta,0,5
4484,GHLTNR-9043967362,2020-05-16,Solicitud,Acceso/Login,176,33,2 - Normal,3 - Alta,0,5
4485,GHLTNR-9043970166,2020-05-19,Solicitud,Acceso/Login,1296,21,2 - Normal,3 - Alta,0,5
4486,GHLTNR-9043971668,2020-05-20,Solicitud,Acceso/Login,1996,6,2 - Normal,3 - Alta,0,5
4487,GHLTNR-9043979470,2020-05-28,Solicitud,Acceso/Login,1967,44,2 - Normal,3 - Alta,0,5
4488,GHLTNR-9043981858,2020-05-30,Solicitud,Acceso/Login,885,38,2 - Normal,3 - Alta,0,5
4489,GHLTNR-9043983398,2020-06-01,Solicitud,Acceso/Login,519,23,2 - Normal,3 - Alta,0,5
4490,GHLTNR-9043997159,2020-06-15,Solicitud,Acceso/Login,1545,31,2 - Normal,3 - Alta,0,5
4491,GHLTNR-9043997489,2020-06-15,Solicitud,Acceso/Login,308,34,2 - Normal,3 - Alta,0,5
4492,GHLTNR-9044018897,2020-07-06,Solicitud,Acceso/Login,119,48,2 - Normal,3 - Alta,0,5
4493,GHLTNR-9044028973,2020-07-16,Solicitud,Acceso/Login,1087,39,2 - Normal,3 - Alta,0,5
4494,GHLTNR-9044034441,2020-07-22,Solicitud,Acceso/Login,1754,34,2 - Normal,3 - Alta,0,5
4495,GHLTNR-9044037236,2020-07-25,Solicitud,Acceso/Login,493,32,2 - Normal,3 - Alta,0,5
4496,GHLTNR-9044051828,2020-08-08,Solicitud,Acceso/Login,112,8,2 - Normal,3 - Alta,0,5
4497,GHLTNR-9044080228,2020-09-06,Solicitud,Acceso/Login,382,42,2 - Normal,3 - Alta,0,5
4498,GHLTNR-9044083118,2020-09-09,Solicitud,Acceso/Login,361,31,2 - Normal,3 - Alta,0,5
4499,GHLTNR-9044104298,2020-09-30,Solicitud,Acceso/Login,1169,32,2 - Normal,3 - Alta,0,1
4500,GHLTNR-9044108548,2020-10-04,Solicitud,Acceso/Login,1454,45,2 - Normal,3 - Alta,0,5
4501,GHLTNR-9044109075,2020-10-05,Solicitud,Acceso/Login,997,10,2 - Normal,3 - Alta,0,5
4502,GHLTNR-9044140429,2020-11-05,Solicitud,Acceso/Login,692,44,2 - Normal,3 - Alta,0,5
4503,GHLTNR-9044141900,2020-11-06,Solicitud,Acceso/Login,310,49,2 - Normal,3 - Alta,0,5
4504,GHLTNR-9044144956,2020-11-09,Solicitud,Acceso/Login,755,49,2 - Normal,3 - Alta,0,5
4505,GHLTNR-9044155454,2020-11-20,Solicitud,Acceso/Login,25,44,2 - Normal,3 - Alta,0,5
4506,GHLTNR-9044155575,2020-11-20,Solicitud,Acceso/Login,177,5,2 - Normal,3 - Alta,0,5
4507,GHLTNR-9044156926,2020-11-21,Solicitud,Acceso/Login,512,19,2 - Normal,3 - Alta,0,5
4508,GHLTNR-9044183765,2020-12-18,Solicitud,Acceso/Login,1536,37,2 - Normal,3 - Alta,0,5
4509,GHLTNR-9143944032,2020-04-23,Solicitud,Acceso/Login,1053,40,2 - Normal,3 - Alta,1,5
4510,GHLTNR-9143954710,2020-05-03,Solicitud,Acceso/Login,1681,17,2 - Normal,3 - Alta,1,5
4511,GHLTNR-9144003881,2020-06-21,Solicitud,Acceso/Login,528,28,2 - Normal,3 - Alta,1,1
4512,GHLTNR-9144033024,2020-07-21,Solicitud,Acceso/Login,952,30,2 - Normal,3 - Alta,1,5
4513,GHLTNR-9144107914,2020-10-03,Solicitud,Acceso/Login,1941,9,2 - Normal,3 - Alta,1,5
4514,GHLTNR-9144158436,2020-11-23,Solicitud,Acceso/Login,1963,34,2 - Normal,3 - Alta,1,5
4515,GHLTNR-9243981626,2020-05-30,Solicitud,Acceso/Login,1042,46,2 - Normal,3 - Alta,2,5
4516,GHLTNT-0043848496,2020-01-18,Solicitud,Acceso/Login,109,44,2 - Normal,3 - Alta,0,5
4517,GHLTNT-0043862204,2020-02-01,Solicitud,Acceso/Login,790,2,2 - Normal,3 - Alta,0,5
4518,GHLTNT-0043898553,2020-03-08,Solicitud,Acceso/Login,105,45,2 - Normal,3 - Alta,0,5
4519,GHLTNT-0043912164,2020-03-22,Solicitud,Acceso/Login,1836,31,2 - Normal,3 - Alta,0,5
4520,GHLTNT-0043912253,2020-03-22,Solicitud,Acceso/Login,1665,12,2 - Normal,3 - Alta,0,5
4521,GHLTNT-0043920073,2020-03-30,Solicitud,Acceso/Login,1297,40,2 - Normal,3 - Alta,0,5
4522,GHLTNT-0043920658,2020-03-30,Solicitud,Acceso/Login,485,16,2 - Normal,3 - Alta,0,5
4523,GHLTNT-0043922010,2020-04-01,Solicitud,Acceso/Login,1421,10,2 - Normal,3 - Alta,0,5
4524,GHLTNT-0043924588,2020-04-03,Solicitud,Acceso/Login,1958,45,2 - Normal,3 - Alta,0,5
4525,GHLTNT-0043928179,2020-04-07,Solicitud,Acceso/Login,907,21,2 - Normal,3 - Alta,0,5
4526,GHLTNT-0043950529,2020-04-29,Solicitud,Acceso/Login,1932,15,2 - Normal,3 - Alta,0,5
4527,GHLTNT-0043978262,2020-05-27,Solicitud,Acceso/Login,16,2,2 - Normal,3 - Alta,0,5
4528,GHLTNT-0043980804,2020-05-29,Solicitud,Acceso/Login,1550,8,2 - Normal,3 - Alta,0,5
4529,GHLTNT-0044020742,2020-07-08,Solicitud,Acceso/Login,104,37,4 - Crítico,3 - Alta,0,5
4530,GHLTNT-0044020758,2020-07-08,Solicitud,Acceso/Login,1335,17,2 - Normal,3 - Alta,0,5
4531,GHLTNT-0044025473,2020-07-13,Solicitud,Acceso/Login,1317,44,2 - Normal,3 - Alta,0,5
4532,GHLTNT-0044036140,2020-07-24,Solicitud,Acceso/Login,1114,21,2 - Normal,3 - Alta,0,5
4533,GHLTNT-0044053177,2020-08-10,Solicitud,Acceso/Login,1457,21,2 - Normal,3 - Alta,0,5
4534,GHLTNT-0044059369,2020-08-16,Solicitud,Acceso/Login,1836,33,2 - Normal,3 - Alta,0,5
4535,GHLTNT-0044092590,2020-09-18,Solicitud,Acceso/Login,689,35,2 - Normal,3 - Alta,0,5
4536,GHLTNT-0044102794,2020-09-28,Solicitud,Acceso/Login,109,17,2 - Normal,3 - Alta,0,1
4537,GHLTNT-0044108696,2020-10-04,Solicitud,Acceso/Login,109,16,2 - Normal,3 - Alta,0,5
4538,GHLTNT-0044125177,2020-10-21,Solicitud,Acceso/Login,537,21,2 - Normal,3 - Alta,0,5
4539,GHLTNT-0044169786,2020-12-04,Solicitud,Acceso/Login,958,47,2 - Normal,3 - Alta,0,5
4540,GHLTNT-0044183144,2020-12-18,Solicitud,Acceso/Login,1064,11,2 - Normal,3 - Alta,0,5
4541,GHLTNT-0044188527,2020-12-23,Solicitud,Acceso/Login,1312,45,2 - Normal,3 - Alta,0,5
4542,GHLTNT-0144120477,2020-10-16,Solicitud,Acceso/Login,1077,44,2 - Normal,3 - Alta,1,5
4543,GHLTNT-0144179436,2020-12-14,Solicitud,Acceso/Login,923,4,2 - Normal,3 - Alta,1,5
4544,GHLTNT-1043842789,2020-01-12,Solicitud,Acceso/Login,548,27,2 - Normal,3 - Alta,0,5
4545,GHLTNT-1043864032,2020-02-03,Solicitud,Acceso/Login,1333,10,2 - Normal,3 - Alta,0,5
4546,GHLTNT-1043864694,2020-02-03,Solicitud,Acceso/Login,929,16,2 - Normal,3 - Alta,0,5
4547,GHLTNT-1043869011,2020-02-08,Solicitud,Acceso/Login,801,30,2 - Normal,3 - Alta,0,5
4548,GHLTNT-1043869800,2020-02-08,Solicitud,Acceso/Login,180,18,2 - Normal,3 - Alta,0,5
4549,GHLTNT-1043912424,2020-03-22,Solicitud,Acceso/Login,802,34,2 - Normal,3 - Alta,0,5
4550,GHLTNT-1043942565,2020-04-21,Solicitud,Acceso/Login,556,35,2 - Normal,3 - Alta,0,5
4551,GHLTNT-1043954076,2020-05-03,Solicitud,Acceso/Login,397,20,2 - Normal,3 - Alta,0,5
4552,GHLTNT-1043967657,2020-05-16,Solicitud,Acceso/Login,1295,46,2 - Normal,3 - Alta,0,5
4553,GHLTNT-1043983758,2020-06-01,Solicitud,Acceso/Login,15,17,2 - Normal,3 - Alta,0,5
4554,GHLTNT-1044046519,2020-08-03,Solicitud,Acceso/Login,1381,5,2 - Normal,3 - Alta,0,5
4555,GHLTNT-1044050593,2020-08-07,Solicitud,Acceso/Login,719,35,2 - Normal,3 - Alta,0,5
4556,GHLTNT-1044070218,2020-08-27,Solicitud,Acceso/Login,1131,2,2 - Normal,3 - Alta,0,5
4557,GHLTNT-1044077147,2020-09-03,Solicitud,Acceso/Login,994,41,2 - Normal,3 - Alta,0,5
4558,GHLTNT-1044079484,2020-09-05,Solicitud,Acceso/Login,848,34,2 - Normal,3 - Alta,0,5
4559,GHLTNT-1044084820,2020-09-10,Solicitud,Acceso/Login,1902,18,2 - Normal,3 - Alta,0,5
4560,GHLTNT-1044090480,2020-09-16,Solicitud,Acceso/Login,1318,14,2 - Normal,3 - Alta,0,5
4561,GHLTNT-1044122072,2020-10-18,Solicitud,Acceso/Login,397,10,2 - Normal,3 - Alta,0,5
4562,GHLTNT-1044122885,2020-10-18,Solicitud,Acceso/Login,148,18,2 - Normal,3 - Alta,0,5
4563,GHLTNT-1044133386,2020-10-29,Solicitud,Acceso/Login,418,3,2 - Normal,3 - Alta,0,5
4564,GHLTNT-1044133920,2020-10-29,Solicitud,Acceso/Login,1312,19,2 - Normal,3 - Alta,0,5
4565,GHLTNT-1044154549,2020-11-19,Solicitud,Acceso/Login,1744,45,2 - Normal,3 - Alta,0,5
4566,GHLTNT-1044157180,2020-11-22,Solicitud,Acceso/Login,658,21,2 - Normal,3 - Alta,0,5
4567,GHLTNT-1044158788,2020-11-23,Solicitud,Acceso/Login,588,37,2 - Normal,3 - Alta,0,5
4568,GHLTNT-1044181435,2020-12-16,Solicitud,Acceso/Login,1993,34,2 - Normal,3 - Alta,0,5
4569,GHLTNT-1044187530,2020-12-22,Solicitud,Acceso/Login,413,5,2 - Normal,3 - Alta,0,1
4570,GHLTNT-1143896610,2020-03-06,Solicitud,Acceso/Login,431,6,2 - Normal,3 - Alta,1,1
4571,GHLTNT-2043857561,2020-01-27,Solicitud,Acceso/Login,1086,15,2 - Normal,3 - Alta,0,5
4572,GHLTNT-2043904210,2020-03-14,Solicitud,Acceso/Login,231,12,2 - Normal,3 - Alta,0,5
4573,GHLTNT-2043921779,2020-03-31,Solicitud,Acceso/Login,167,27,2 - Normal,3 - Alta,0,1
4574,GHLTNT-2043964831,2020-05-13,Solicitud,Acceso/Login,103,38,2 - Normal,3 - Alta,0,5
4575,GHLTNT-2043991190,2020-06-09,Solicitud,Acceso/Login,399,31,2 - Normal,3 - Alta,0,5
4576,GHLTNT-2044010467,2020-06-28,Solicitud,Acceso/Login,556,34,2 - Normal,3 - Alta,0,5
4577,GHLTNT-2044015762,2020-07-03,Solicitud,Acceso/Login,216,37,2 - Normal,3 - Alta,0,5
4578,GHLTNT-2044033740,2020-07-21,Solicitud,Acceso/Login,964,27,2 - Normal,3 - Alta,0,5
4579,GHLTNT-2044048510,2020-08-05,Solicitud,Acceso/Login,1531,45,2 - Normal,3 - Alta,0,5
4580,GHLTNT-2044070233,2020-08-27,Solicitud,Acceso/Login,513,32,2 - Normal,3 - Alta,0,5
4581,GHLTNT-2044081442,2020-09-07,Solicitud,Acceso/Login,644,34,2 - Normal,3 - Alta,0,5
4582,GHLTNT-2044091904,2020-09-17,Solicitud,Acceso/Login,1980,49,2 - Normal,3 - Alta,0,5
4583,GHLTNT-2044112817,2020-10-08,Solicitud,Acceso/Login,31,8,2 - Normal,3 - Alta,0,5
4584,GHLTNT-2044124602,2020-10-20,Solicitud,Acceso/Login,1590,36,2 - Normal,3 - Alta,0,5
4585,GHLTNT-2044134994,2020-10-30,Solicitud,Acceso/Login,1039,29,2 - Normal,3 - Alta,0,5
4586,GHLTNT-2044180134,2020-12-15,Solicitud,Acceso/Login,1103,21,2 - Normal,3 - Alta,0,5
4587,GHLTNT-2044191077,2020-12-26,Solicitud,Acceso/Login,837,20,2 - Normal,3 - Alta,0,1
4588,GHLTNT-2044193052,2020-12-28,Solicitud,Acceso/Login,1995,10,2 - Normal,3 - Alta,0,5
4589,GHLTNT-2143956182,2020-05-05,Solicitud,Acceso/Login,1718,1,2 - Normal,3 - Alta,1,5
4590,GHLTNT-2144032445,2020-07-20,Solicitud,Acceso/Login,1744,4,2 - Normal,3 - Alta,1,5
4591,GHLTNT-2144036089,2020-07-24,Solicitud,Acceso/Login,1398,20,2 - Normal,3 - Alta,1,1
4592,GHLTNT-2244184136,2020-12-19,Solicitud,Acceso/Login,673,1,2 - Normal,3 - Alta,2,5
4593,GHLTNT-3043841779,2020-01-11,Solicitud,Acceso/Login,1447,7,2 - Normal,3 - Alta,0,5
4594,GHLTNT-3043853635,2020-01-23,Solicitud,Acceso/Login,1523,26,2 - Normal,3 - Alta,0,5
4595,GHLTNT-3043857145,2020-01-27,Solicitud,Acceso/Login,134,41,2 - Normal,3 - Alta,0,5
4596,GHLTNT-3043885585,2020-02-24,Solicitud,Acceso/Login,138,15,2 - Normal,3 - Alta,0,5
4597,GHLTNT-3043891708,2020-03-01,Solicitud,Acceso/Login,1520,17,2 - Normal,3 - Alta,0,5
4598,GHLTNT-3043895938,2020-03-05,Solicitud,Acceso/Login,373,29,2 - Normal,3 - Alta,0,5
4599,GHLTNT-3043907261,2020-03-17,Solicitud,Acceso/Login,16,12,2 - Normal,3 - Alta,0,5
4600,GHLTNT-3043969249,2020-05-18,Solicitud,Acceso/Login,974,2,2 - Normal,3 - Alta,0,5
4601,GHLTNT-3043970764,2020-05-19,Solicitud,Acceso/Login,1066,27,2 - Normal,3 - Alta,0,5
4602,GHLTNT-3043973231,2020-05-22,Solicitud,Acceso/Login,293,32,2 - Normal,3 - Alta,0,5
4603,GHLTNT-3043983567,2020-06-01,Solicitud,Acceso/Login,46,15,2 - Normal,3 - Alta,0,5
4604,GHLTNT-3043989538,2020-06-07,Solicitud,Acceso/Login,1633,5,2 - Normal,3 - Alta,0,5
4605,GHLTNT-3044000210,2020-06-18,Solicitud,Acceso/Login,1431,2,2 - Normal,3 - Alta,0,5
4606,GHLTNT-3044012278,2020-06-30,Solicitud,Acceso/Login,1317,42,2 - Normal,3 - Alta,0,5
4607,GHLTNT-3044096459,2020-09-22,Solicitud,Acceso/Login,995,14,2 - Normal,3 - Alta,0,5
4608,GHLTNT-3044098649,2020-09-24,Solicitud,Acceso/Login,1244,36,2 - Normal,3 - Alta,0,5
4609,GHLTNT-3044107427,2020-10-03,Solicitud,Acceso/Login,1782,44,2 - Normal,3 - Alta,0,5
4610,GHLTNT-3044109707,2020-10-05,Solicitud,Acceso/Login,1980,37,2 - Normal,3 - Alta,0,5
4611,GHLTNT-3044120813,2020-10-16,Solicitud,Acceso/Login,681,18,2 - Normal,3 - Alta,0,1
4612,GHLTNT-3044121275,2020-10-17,Solicitud,Acceso/Login,817,32,2 - Normal,3 - Alta,0,1
4613,GHLTNT-3144007942,2020-06-25,Solicitud,Acceso/Login,1564,19,2 - Normal,3 - Alta,3,1
4614,GHLTNT-4043831876,2020-01-01,Solicitud,Acceso/Login,1917,48,2 - Normal,3 - Alta,0,5
4615,GHLTNT-4043842294,2020-01-12,Solicitud,Acceso/Login,689,2,2 - Normal,3 - Alta,0,5
4616,GHLTNT-4043855687,2020-01-25,Solicitud,Acceso/Login,418,46,2 - Normal,3 - Alta,0,5
4617,GHLTNT-4043908460,2020-03-18,Solicitud,Acceso/Login,956,24,2 - Normal,3 - Alta,0,5
4618,GHLTNT-4043908807,2020-03-18,Solicitud,Acceso/Login,1090,38,2 - Normal,3 - Alta,0,5
4619,GHLTNT-4043910569,2020-03-20,Solicitud,Acceso/Login,206,5,2 - Normal,3 - Alta,0,5
4620,GHLTNT-4043912131,2020-03-22,Solicitud,Acceso/Login,133,31,2 - Normal,3 - Alta,0,5
4621,GHLTNT-4043927388,2020-04-06,Solicitud,Acceso/Login,1058,33,2 - Normal,3 - Alta,0,5
4622,GHLTNT-4043962402,2020-05-11,Solicitud,Acceso/Login,790,44,2 - Normal,3 - Alta,0,5
4623,GHLTNT-4043962600,2020-05-11,Solicitud,Acceso/Login,720,26,2 - Normal,3 - Alta,0,5
4624,GHLTNT-4043970802,2020-05-19,Solicitud,Acceso/Login,660,8,2 - Normal,3 - Alta,0,5
4625,GHLTNT-4043973117,2020-05-22,Solicitud,Acceso/Login,1851,41,2 - Normal,3 - Alta,0,1
4626,GHLTNT-4043974467,2020-05-23,Solicitud,Acceso/Login,226,44,2 - Normal,3 - Alta,0,5
4627,GHLTNT-4043983228,2020-06-01,Solicitud,Acceso/Login,1462,2,2 - Normal,3 - Alta,0,5
4628,GHLTNT-4043986248,2020-06-04,Solicitud,Acceso/Login,1214,42,2 - Normal,3 - Alta,0,5
4629,GHLTNT-4043994236,2020-06-12,Solicitud,Acceso/Login,713,2,2 - Normal,3 - Alta,0,5
4630,GHLTNT-4043996789,2020-06-14,Solicitud,Acceso/Login,958,17,2 - Normal,3 - Alta,0,5
4631,GHLTNT-4044004938,2020-06-22,Solicitud,Acceso/Login,1823,19,2 - Normal,3 - Alta,0,5
4632,GHLTNT-4044011554,2020-06-29,Solicitud,Acceso/Login,385,15,2 - Normal,3 - Alta,0,5
4633,GHLTNT-4044029514,2020-07-17,Solicitud,Acceso/Login,861,5,2 - Normal,3 - Alta,0,5
4634,GHLTNT-4044033346,2020-07-21,Solicitud,Acceso/Login,1244,43,2 - Normal,3 - Alta,0,5
4635,GHLTNT-4044033565,2020-07-21,Solicitud,Acceso/Login,1086,45,2 - Normal,3 - Alta,0,5
4636,GHLTNT-4044034799,2020-07-22,Solicitud,Acceso/Login,1659,27,2 - Normal,3 - Alta,0,5
4637,GHLTNT-4044045642,2020-08-02,Solicitud,Acceso/Login,1244,6,2 - Normal,3 - Alta,0,5
4638,GHLTNT-4044075047,2020-09-01,Solicitud,Acceso/Login,994,20,2 - Normal,3 - Alta,0,5
4639,GHLTNT-4044086123,2020-09-12,Solicitud,Acceso/Login,1212,31,2 - Normal,3 - Alta,0,5
4640,GHLTNT-4044097411,2020-09-23,Solicitud,Acceso/Login,431,34,2 - Normal,3 - Alta,0,5
4641,GHLTNT-4044100159,2020-09-26,Solicitud,Acceso/Login,485,1,2 - Normal,3 - Alta,0,5
4642,GHLTNT-4044104573,2020-09-30,Solicitud,Acceso/Login,1907,15,2 - Normal,3 - Alta,0,5
4643,GHLTNT-4044108699,2020-10-04,Solicitud,Acceso/Login,1499,46,2 - Normal,3 - Alta,0,5
4644,GHLTNT-4044116712,2020-10-12,Solicitud,Acceso/Login,1431,27,2 - Normal,3 - Alta,0,5
4645,GHLTNT-4044121114,2020-10-17,Solicitud,Acceso/Login,1101,21,2 - Normal,3 - Alta,0,5
4646,GHLTNT-4044122873,2020-10-18,Solicitud,Acceso/Login,397,28,2 - Normal,3 - Alta,0,5
4647,GHLTNT-4044128112,2020-10-24,Solicitud,Acceso/Login,1871,1,2 - Normal,3 - Alta,0,5
4648,GHLTNT-4044159853,2020-11-24,Solicitud,Acceso/Login,1965,8,2 - Normal,3 - Alta,0,5
4649,GHLTNT-4044160741,2020-11-25,Solicitud,Acceso/Login,1154,47,2 - Normal,3 - Alta,0,5
4650,GHLTNT-4044171663,2020-12-06,Solicitud,Acceso/Login,16,46,2 - Normal,3 - Alta,0,5
4651,GHLTNT-4144092194,2020-09-18,Solicitud,Acceso/Login,1499,1,2 - Normal,3 - Alta,1,5
4652,GHLTNT-5043857558,2020-01-27,Solicitud,Acceso/Login,1265,45,2 - Normal,3 - Alta,0,5
4653,GHLTNT-5043879493,2020-02-18,Solicitud,Acceso/Login,1809,34,2 - Normal,3 - Alta,0,5
4654,GHLTNT-5043896483,2020-03-06,Solicitud,Acceso/Login,1538,14,2 - Normal,3 - Alta,0,5
4655,GHLTNT-5043931716,2020-04-10,Solicitud,Acceso/Login,1091,37,2 - Normal,3 - Alta,0,5
4656,GHLTNT-5043969976,2020-05-18,Solicitud,Acceso/Login,1297,19,2 - Normal,3 - Alta,3,1
4657,GHLTNT-5043990768,2020-06-08,Solicitud,Acceso/Login,16,7,2 - Normal,3 - Alta,0,5
4658,GHLTNT-5044008184,2020-06-26,Solicitud,Acceso/Login,1058,21,2 - Normal,3 - Alta,0,5
4659,GHLTNT-5044023183,2020-07-11,Solicitud,Acceso/Login,548,1,2 - Normal,3 - Alta,0,5
4660,GHLTNT-5044031884,2020-07-19,Solicitud,Acceso/Login,1208,48,2 - Normal,3 - Alta,0,5
4661,GHLTNT-5044037594,2020-07-25,Solicitud,Acceso/Login,1319,15,2 - Normal,3 - Alta,0,5
4662,GHLTNT-5044038688,2020-07-26,Solicitud,Acceso/Login,888,36,2 - Normal,3 - Alta,0,5
4663,GHLTNT-5044045287,2020-08-02,Solicitud,Acceso/Login,618,12,2 - Normal,3 - Alta,0,5
4664,GHLTNT-5044052128,2020-08-09,Solicitud,Acceso/Login,712,31,2 - Normal,3 - Alta,0,5
4665,GHLTNT-5044072663,2020-08-29,Solicitud,Acceso/Login,1256,36,2 - Normal,3 - Alta,0,5
4666,GHLTNT-5044089901,2020-09-15,Solicitud,Acceso/Login,60,29,2 - Normal,3 - Alta,0,5
4667,GHLTNT-5044105976,2020-10-01,Solicitud,Acceso/Login,747,9,2 - Normal,3 - Alta,0,5
4668,GHLTNT-5044184289,2020-12-19,Solicitud,Acceso/Login,618,12,2 - Normal,3 - Alta,0,5
4669,GHLTNT-5044194194,2020-12-29,Solicitud,Acceso/Login,1659,1,2 - Normal,3 - Alta,0,5
4670,GHLTNT-5143880656,2020-02-19,Solicitud,Acceso/Login,485,6,2 - Normal,3 - Alta,1,1
4671,GHLTNT-5143894333,2020-03-04,Solicitud,Acceso/Login,633,3,2 - Normal,3 - Alta,1,5
4672,GHLTNT-5144123117,2020-10-19,Solicitud,Acceso/Login,1421,21,2 - Normal,3 - Alta,1,5
4673,GHLTNT-6043835625,2020-01-05,Solicitud,Acceso/Login,902,36,2 - Normal,3 - Alta,0,5
4674,GHLTNT-6043853726,2020-01-23,Solicitud,Acceso/Login,1462,37,2 - Normal,3 - Alta,0,1
4675,GHLTNT-6043863751,2020-02-02,Solicitud,Acceso/Login,1335,7,2 - Normal,3 - Alta,0,5
4676,GHLTNT-6043864483,2020-02-03,Solicitud,Acceso/Login,1398,44,2 - Normal,3 - Alta,0,5
4677,GHLTNT-6043872908,2020-02-11,Solicitud,Acceso/Login,1180,49,2 - Normal,3 - Alta,0,5
4678,GHLTNT-6043938280,2020-04-17,Solicitud,Acceso/Login,1838,2,2 - Normal,3 - Alta,0,5
4679,GHLTNT-6043942654,2020-04-21,Solicitud,Acceso/Login,1665,26,2 - Normal,3 - Alta,0,5
4680,GHLTNT-6043972565,2020-05-21,Solicitud,Acceso/Login,1066,45,2 - Normal,3 - Alta,0,5
4681,GHLTNT-6043990079,2020-06-08,Solicitud,Acceso/Login,807,10,2 - Normal,3 - Alta,0,5
4682,GHLTNT-6043990250,2020-06-08,Solicitud,Acceso/Login,1675,42,2 - Normal,3 - Alta,0,5
4683,GHLTNT-6043994977,2020-06-12,Solicitud,Acceso/Login,397,19,2 - Normal,3 - Alta,0,5
4684,GHLTNT-6043999192,2020-06-17,Solicitud,Acceso/Login,549,21,2 - Normal,3 - Alta,0,5
4685,GHLTNT-6044026182,2020-07-14,Solicitud,Acceso/Login,1838,21,2 - Normal,3 - Alta,0,5
4686,GHLTNT-6044050386,2020-08-07,Solicitud,Acceso/Login,448,43,2 - Normal,3 - Alta,0,5
4687,GHLTNT-6044052534,2020-08-09,Solicitud,Acceso/Login,683,5,2 - Normal,3 - Alta,0,5
4688,GHLTNT-6044072024,2020-08-29,Solicitud,Acceso/Login,902,10,2 - Normal,3 - Alta,0,5
4689,GHLTNT-6044072570,2020-08-29,Solicitud,Acceso/Login,537,45,2 - Normal,3 - Alta,0,5
4690,GHLTNT-6044075172,2020-09-01,Solicitud,Acceso/Login,1297,41,2 - Normal,3 - Alta,0,1
4691,GHLTNT-6044121566,2020-10-17,Solicitud,Acceso/Login,916,5,2 - Normal,3 - Alta,0,5
4692,GHLTNT-6044126166,2020-10-22,Solicitud,Acceso/Login,406,11,2 - Normal,3 - Alta,0,5
4693,GHLTNT-6044139313,2020-11-04,Solicitud,Acceso/Login,1091,13,2 - Normal,3 - Alta,0,5
4694,GHLTNT-6044153815,2020-11-18,Solicitud,Acceso/Login,151,8,2 - Normal,3 - Alta,0,5
4695,GHLTNT-6044155835,2020-11-20,Solicitud,Acceso/Login,143,18,2 - Normal,3 - Alta,0,5
4696,GHLTNT-6044174512,2020-12-09,Solicitud,Acceso/Login,1381,5,2 - Normal,3 - Alta,0,1
4697,GHLTNT-6044175485,2020-12-10,Solicitud,Acceso/Login,588,24,2 - Normal,3 - Alta,0,5
4698,GHLTNT-6144011005,2020-06-29,Solicitud,Acceso/Login,180,10,2 - Normal,3 - Alta,1,5
